"ID","Tagged objects"
"alexsmobs:crow_foodstuffs","croptopia:cabbage_seed"
"alexsmobs:crow_foodstuffs","croptopia:cantaloupe_seed"
"alexsmobs:crow_foodstuffs","croptopia:cauliflower_seed"
"alexsmobs:crow_foodstuffs","croptopia:celery_seed"
"alexsmobs:crow_foodstuffs","croptopia:chile_pepper_seed"
"alexsmobs:crow_foodstuffs","croptopia:coffee_seed"
"alexsmobs:crow_foodstuffs","croptopia:corn_seed"
"alexsmobs:crow_foodstuffs","croptopia:cranberry_seed"
"alexsmobs:crow_foodstuffs","croptopia:cucumber_seed"
"alexsmobs:crow_foodstuffs","croptopia:currant_seed"
"alexsmobs:crow_foodstuffs","croptopia:eggplant_seed"
"alexsmobs:crow_foodstuffs","croptopia:elderberry_seed"
"alexsmobs:crow_foodstuffs","croptopia:garlic_seed"
"alexsmobs:crow_foodstuffs","croptopia:ginger_seed"
"alexsmobs:crow_foodstuffs","croptopia:grape_seed"
"alexsmobs:crow_foodstuffs","croptopia:greenbean_seed"
"alexsmobs:crow_foodstuffs","croptopia:greenonion_seed"
"alexsmobs:crow_foodstuffs","croptopia:honeydew_seed"
"alexsmobs:crow_foodstuffs","croptopia:hops_seed"
"alexsmobs:crow_foodstuffs","croptopia:kale_seed"
"alexsmobs:crow_foodstuffs","croptopia:kiwi_seed"
"alexsmobs:crow_foodstuffs","croptopia:leek_seed"
"alexsmobs:crow_foodstuffs","croptopia:lettuce_seed"
"alexsmobs:crow_foodstuffs","croptopia:mustard_seed"
"alexsmobs:crow_foodstuffs","croptopia:oat_seed"
"alexsmobs:crow_foodstuffs","croptopia:olive_seed"
"alexsmobs:crow_foodstuffs","croptopia:onion_seed"
"alexsmobs:crow_foodstuffs","croptopia:peanut_seed"
"alexsmobs:crow_foodstuffs","croptopia:pepper_seed"
"alexsmobs:crow_foodstuffs","croptopia:pineapple_seed"
"alexsmobs:crow_foodstuffs","croptopia:radish_seed"
"alexsmobs:crow_foodstuffs","croptopia:raspberry_seed"
"alexsmobs:crow_foodstuffs","croptopia:rhubarb_seed"
"alexsmobs:crow_foodstuffs","croptopia:rice_seed"
"alexsmobs:crow_foodstuffs","croptopia:rutabaga_seed"
"alexsmobs:crow_foodstuffs","croptopia:saguaro_seed"
"alexsmobs:crow_foodstuffs","croptopia:soybean_seed"
"alexsmobs:crow_foodstuffs","croptopia:spinach_seed"
"alexsmobs:crow_foodstuffs","croptopia:squash_seed"
"alexsmobs:crow_foodstuffs","croptopia:strawberry_seed"
"alexsmobs:crow_foodstuffs","croptopia:sweetpotato_seed"
"alexsmobs:crow_foodstuffs","croptopia:tea_seed"
"alexsmobs:crow_foodstuffs","croptopia:tomatillo_seed"
"alexsmobs:crow_foodstuffs","croptopia:tomato_seed"
"alexsmobs:crow_foodstuffs","croptopia:turmeric_seed"
"alexsmobs:crow_foodstuffs","croptopia:turnip_seed"
"alexsmobs:crow_foodstuffs","croptopia:yam_seed"
"alexsmobs:crow_foodstuffs","croptopia:zucchini_seed"
"alexsmobs:crow_foodstuffs","farmersdelight:cabbage_seeds"
"alexsmobs:crow_foodstuffs","farmersdelight:rice"
"alexsmobs:crow_foodstuffs","farmersdelight:tomato_seeds"
"alexsmobs:crow_foodstuffs","immersiveengineering:seed"
"alexsmobs:crow_foodstuffs","jellyfishing:pineapple_seeds"
"alexsmobs:crow_foodstuffs","minecraft:beetroot_seeds"
"alexsmobs:crow_foodstuffs","minecraft:egg"
"alexsmobs:crow_foodstuffs","minecraft:melon_seeds"
"alexsmobs:crow_foodstuffs","minecraft:pumpkin_seeds"
"alexsmobs:crow_foodstuffs","minecraft:sugar"
"alexsmobs:crow_foodstuffs","minecraft:turtle_egg"
"alexsmobs:crow_foodstuffs","minecraft:wheat_seeds"
"alexsmobs:crow_foodstuffs","pamhc2crops:agaveseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:amaranthseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:arrowrootseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:artichokeseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:asparagusseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:barleyseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:beanseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:bellpepperseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:blackberryseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:blueberryseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:broccoliseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:brusselsproutseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:cabbageseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:cactusfruitseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:candleberryseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:cantaloupeseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:cassavaseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:cauliflowerseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:celeryseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:chickpeaseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:chilipepperseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:coffeebeanseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:cornseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:cottonseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:cranberryseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:cucumberseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:eggplantseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:elderberryseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:flaxseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:garlicseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:gingerseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:grapeseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:greengrapeseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:huckleberryseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:jicamaseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:juniperberryseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:juteseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:kaleseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:kenafseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:kiwiseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:kohlrabiseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:leekseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:lentilseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:lettuceseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:milletseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:mulberryseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:mustardseedsseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:oatsseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:okraseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:onionseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:parsnipseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:peanutseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:peasseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:pineappleseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:quinoaseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:radishseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:raspberryseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:rhubarbseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:riceseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:rutabagaseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:ryeseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:scallionseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:sesameseedsseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:sisalseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:soybeanseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:spiceleafseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:spinachseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:strawberryseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:sweetpotatoseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:taroseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:tealeafseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:tomatilloseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:tomatoseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:turnipseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:waterchestnutseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:whitemushroomseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:wintersquashseeditem"
"alexsmobs:crow_foodstuffs","pamhc2crops:zucchiniseeditem"
"alexsmobs:crow_foodstuffs","silentgear:flax_seeds"
"alexsmobs:crow_foodstuffs","silentgear:fluffy_seeds"
"alexsmobs:crow_foodstuffs","silentgems:fluffy_puff_seeds"
"alexsmobs:crow_foodstuffs","supplementaries:flax_seeds"
"alexsmobs:crow_foodstuffs","thermal:barley_seeds"
"alexsmobs:crow_foodstuffs","thermal:bell_pepper_seeds"
"alexsmobs:crow_foodstuffs","thermal:coffee_seeds"
"alexsmobs:crow_foodstuffs","thermal:corn_seeds"
"alexsmobs:crow_foodstuffs","thermal:eggplant_seeds"
"alexsmobs:crow_foodstuffs","thermal:flax_seeds"
"alexsmobs:crow_foodstuffs","thermal:frost_melon_seeds"
"alexsmobs:crow_foodstuffs","thermal:green_bean_seeds"
"alexsmobs:crow_foodstuffs","thermal:hops_seeds"
"alexsmobs:crow_foodstuffs","thermal:onion_seeds"
"alexsmobs:crow_foodstuffs","thermal:peanut_seeds"
"alexsmobs:crow_foodstuffs","thermal:radish_seeds"
"alexsmobs:crow_foodstuffs","thermal:rice_seeds"
"alexsmobs:crow_foodstuffs","thermal:sadiroot_seeds"
"alexsmobs:crow_foodstuffs","thermal:spinach_seeds"
"alexsmobs:crow_foodstuffs","thermal:strawberry_seeds"
"alexsmobs:crow_foodstuffs","thermal:tea_seeds"
"alexsmobs:crow_foodstuffs","thermal:tomato_seeds"
"alexsmobs:elephant_foodstuffs","abundance:budding_jacaranda_leaves"
"alexsmobs:elephant_foodstuffs","abundance:budding_redbud_leaves"
"alexsmobs:elephant_foodstuffs","abundance:flowering_jacaranda_leaves"
"alexsmobs:elephant_foodstuffs","abundance:flowering_redbud_leaves"
"alexsmobs:elephant_foodstuffs","abundance:flowering_redbud_sapling"
"alexsmobs:elephant_foodstuffs","abundance:jacaranda_leaves"
"alexsmobs:elephant_foodstuffs","abundance:jacaranda_sapling"
"alexsmobs:elephant_foodstuffs","abundance:redbud_leaves"
"alexsmobs:elephant_foodstuffs","abundance:redbud_sapling"
"alexsmobs:elephant_foodstuffs","alexsmobs:acacia_blossom"
"alexsmobs:elephant_foodstuffs","alexsmobs:banana"
"alexsmobs:elephant_foodstuffs","ars_nouveau:blue_archwood_sapling"
"alexsmobs:elephant_foodstuffs","ars_nouveau:green_archwood_sapling"
"alexsmobs:elephant_foodstuffs","ars_nouveau:purple_archwood_sapling"
"alexsmobs:elephant_foodstuffs","ars_nouveau:red_archwood_sapling"
"alexsmobs:elephant_foodstuffs","autumnity:maple_leaves"
"alexsmobs:elephant_foodstuffs","autumnity:maple_sapling"
"alexsmobs:elephant_foodstuffs","autumnity:orange_maple_leaves"
"alexsmobs:elephant_foodstuffs","autumnity:orange_maple_sapling"
"alexsmobs:elephant_foodstuffs","autumnity:red_maple_leaves"
"alexsmobs:elephant_foodstuffs","autumnity:red_maple_sapling"
"alexsmobs:elephant_foodstuffs","autumnity:yellow_maple_leaves"
"alexsmobs:elephant_foodstuffs","autumnity:yellow_maple_sapling"
"alexsmobs:elephant_foodstuffs","betterendforge:dragon_tree_leaves"
"alexsmobs:elephant_foodstuffs","betterendforge:dragon_tree_sapling"
"alexsmobs:elephant_foodstuffs","betterendforge:helix_tree_sapling"
"alexsmobs:elephant_foodstuffs","betterendforge:hydralux_sapling"
"alexsmobs:elephant_foodstuffs","betterendforge:lacugrove_leaves"
"alexsmobs:elephant_foodstuffs","betterendforge:lacugrove_sapling"
"alexsmobs:elephant_foodstuffs","betterendforge:lucernia_leaves"
"alexsmobs:elephant_foodstuffs","betterendforge:lucernia_sapling"
"alexsmobs:elephant_foodstuffs","betterendforge:mossy_glowshroom_sapling"
"alexsmobs:elephant_foodstuffs","betterendforge:pythadendron_leaves"
"alexsmobs:elephant_foodstuffs","betterendforge:pythadendron_sapling"
"alexsmobs:elephant_foodstuffs","betterendforge:tenanea_leaves"
"alexsmobs:elephant_foodstuffs","betterendforge:tenanea_sapling"
"alexsmobs:elephant_foodstuffs","betterendforge:umbrella_tree_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:dead_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:dead_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:fir_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:fir_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:flowering_oak_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:flowering_oak_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:hellbark_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:hellbark_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:jacaranda_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:jacaranda_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:magic_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:magic_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:mahogany_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:mahogany_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:maple_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:maple_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:orange_autumn_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:orange_autumn_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:origin_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:origin_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:palm_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:palm_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:pink_cherry_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:pink_cherry_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:rainbow_birch_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:rainbow_birch_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:redwood_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:redwood_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:umbran_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:umbran_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:white_cherry_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:white_cherry_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:willow_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:willow_sapling"
"alexsmobs:elephant_foodstuffs","biomesoplenty:yellow_autumn_leaves"
"alexsmobs:elephant_foodstuffs","biomesoplenty:yellow_autumn_sapling"
"alexsmobs:elephant_foodstuffs","byg:araucaria_leaves"
"alexsmobs:elephant_foodstuffs","byg:araucaria_sapling"
"alexsmobs:elephant_foodstuffs","byg:aspen_leaves"
"alexsmobs:elephant_foodstuffs","byg:aspen_sapling"
"alexsmobs:elephant_foodstuffs","byg:baobab_leaves"
"alexsmobs:elephant_foodstuffs","byg:baobab_sapling"
"alexsmobs:elephant_foodstuffs","byg:blooming_witch_hazel_leaves"
"alexsmobs:elephant_foodstuffs","byg:blue_enchanted_leaves"
"alexsmobs:elephant_foodstuffs","byg:blue_enchanted_sapling"
"alexsmobs:elephant_foodstuffs","byg:blue_spruce_leaves"
"alexsmobs:elephant_foodstuffs","byg:blue_spruce_sapling"
"alexsmobs:elephant_foodstuffs","byg:brown_birch_leaves"
"alexsmobs:elephant_foodstuffs","byg:brown_birch_sapling"
"alexsmobs:elephant_foodstuffs","byg:brown_oak_leaves"
"alexsmobs:elephant_foodstuffs","byg:brown_oak_sapling"
"alexsmobs:elephant_foodstuffs","byg:brown_zelkova_leaves"
"alexsmobs:elephant_foodstuffs","byg:brown_zelkova_sapling"
"alexsmobs:elephant_foodstuffs","byg:cika_leaves"
"alexsmobs:elephant_foodstuffs","byg:cika_sapling"
"alexsmobs:elephant_foodstuffs","byg:cypress_leaves"
"alexsmobs:elephant_foodstuffs","byg:cypress_sapling"
"alexsmobs:elephant_foodstuffs","byg:ebony_leaves"
"alexsmobs:elephant_foodstuffs","byg:ebony_sapling"
"alexsmobs:elephant_foodstuffs","byg:ether_leaves"
"alexsmobs:elephant_foodstuffs","byg:ether_sapling"
"alexsmobs:elephant_foodstuffs","byg:fir_leaves"
"alexsmobs:elephant_foodstuffs","byg:fir_sapling"
"alexsmobs:elephant_foodstuffs","byg:flowering_indigo_jacaranda_leaves"
"alexsmobs:elephant_foodstuffs","byg:flowering_jacaranda_leaves"
"alexsmobs:elephant_foodstuffs","byg:flowering_nightshade_leaves"
"alexsmobs:elephant_foodstuffs","byg:flowering_orchard_leaves"
"alexsmobs:elephant_foodstuffs","byg:flowering_palo_verde_leaves"
"alexsmobs:elephant_foodstuffs","byg:green_apple_skyris_leaves"
"alexsmobs:elephant_foodstuffs","byg:green_enchanted_leaves"
"alexsmobs:elephant_foodstuffs","byg:green_enchanted_sapling"
"alexsmobs:elephant_foodstuffs","byg:holly_berry_leaves"
"alexsmobs:elephant_foodstuffs","byg:holly_leaves"
"alexsmobs:elephant_foodstuffs","byg:holly_sapling"
"alexsmobs:elephant_foodstuffs","byg:indigo_jacaranda_leaves"
"alexsmobs:elephant_foodstuffs","byg:indigo_jacaranda_sapling"
"alexsmobs:elephant_foodstuffs","byg:jacaranda_leaves"
"alexsmobs:elephant_foodstuffs","byg:jacaranda_sapling"
"alexsmobs:elephant_foodstuffs","byg:joshua_leaves"
"alexsmobs:elephant_foodstuffs","byg:joshua_sapling"
"alexsmobs:elephant_foodstuffs","byg:lament_leaves"
"alexsmobs:elephant_foodstuffs","byg:lament_sapling"
"alexsmobs:elephant_foodstuffs","byg:mahogany_leaves"
"alexsmobs:elephant_foodstuffs","byg:mahogany_sapling"
"alexsmobs:elephant_foodstuffs","byg:mangrove_leaves"
"alexsmobs:elephant_foodstuffs","byg:mangrove_sapling"
"alexsmobs:elephant_foodstuffs","byg:maple_leaves"
"alexsmobs:elephant_foodstuffs","byg:maple_sapling"
"alexsmobs:elephant_foodstuffs","byg:nightshade_leaves"
"alexsmobs:elephant_foodstuffs","byg:nightshade_sapling"
"alexsmobs:elephant_foodstuffs","byg:orange_birch_leaves"
"alexsmobs:elephant_foodstuffs","byg:orange_birch_sapling"
"alexsmobs:elephant_foodstuffs","byg:orange_oak_leaves"
"alexsmobs:elephant_foodstuffs","byg:orange_oak_sapling"
"alexsmobs:elephant_foodstuffs","byg:orange_spruce_leaves"
"alexsmobs:elephant_foodstuffs","byg:orange_spruce_sapling"
"alexsmobs:elephant_foodstuffs","byg:orchard_leaves"
"alexsmobs:elephant_foodstuffs","byg:orchard_sapling"
"alexsmobs:elephant_foodstuffs","byg:palm_leaves"
"alexsmobs:elephant_foodstuffs","byg:palm_sapling"
"alexsmobs:elephant_foodstuffs","byg:palo_verde_leaves"
"alexsmobs:elephant_foodstuffs","byg:palo_verde_sapling"
"alexsmobs:elephant_foodstuffs","byg:pine_leaves"
"alexsmobs:elephant_foodstuffs","byg:pine_sapling"
"alexsmobs:elephant_foodstuffs","byg:pink_cherry_leaves"
"alexsmobs:elephant_foodstuffs","byg:pink_cherry_sapling"
"alexsmobs:elephant_foodstuffs","byg:rainbow_eucalyptus_leaves"
"alexsmobs:elephant_foodstuffs","byg:rainbow_eucalyptus_sapling"
"alexsmobs:elephant_foodstuffs","byg:red_birch_leaves"
"alexsmobs:elephant_foodstuffs","byg:red_birch_sapling"
"alexsmobs:elephant_foodstuffs","byg:red_maple_leaves"
"alexsmobs:elephant_foodstuffs","byg:red_maple_sapling"
"alexsmobs:elephant_foodstuffs","byg:red_oak_leaves"
"alexsmobs:elephant_foodstuffs","byg:red_oak_sapling"
"alexsmobs:elephant_foodstuffs","byg:red_spruce_leaves"
"alexsmobs:elephant_foodstuffs","byg:red_spruce_sapling"
"alexsmobs:elephant_foodstuffs","byg:redwood_leaves"
"alexsmobs:elephant_foodstuffs","byg:redwood_sapling"
"alexsmobs:elephant_foodstuffs","byg:ripe_joshua_leaves"
"alexsmobs:elephant_foodstuffs","byg:ripe_orchard_leaves"
"alexsmobs:elephant_foodstuffs","byg:silver_maple_leaves"
"alexsmobs:elephant_foodstuffs","byg:silver_maple_sapling"
"alexsmobs:elephant_foodstuffs","byg:skyris_leaves"
"alexsmobs:elephant_foodstuffs","byg:skyris_sapling"
"alexsmobs:elephant_foodstuffs","byg:white_cherry_leaves"
"alexsmobs:elephant_foodstuffs","byg:white_cherry_sapling"
"alexsmobs:elephant_foodstuffs","byg:willow_leaves"
"alexsmobs:elephant_foodstuffs","byg:willow_sapling"
"alexsmobs:elephant_foodstuffs","byg:witch_hazel_leaves"
"alexsmobs:elephant_foodstuffs","byg:witch_hazel_sapling"
"alexsmobs:elephant_foodstuffs","byg:withering_oak_leaves"
"alexsmobs:elephant_foodstuffs","byg:withering_oak_sapling"
"alexsmobs:elephant_foodstuffs","byg:yellow_birch_leaves"
"alexsmobs:elephant_foodstuffs","byg:yellow_birch_sapling"
"alexsmobs:elephant_foodstuffs","byg:yellow_spruce_leaves"
"alexsmobs:elephant_foodstuffs","byg:yellow_spruce_sapling"
"alexsmobs:elephant_foodstuffs","byg:zelkova_leaves"
"alexsmobs:elephant_foodstuffs","byg:zelkova_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:almond_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:apple_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:apricot_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:avocado_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:banana_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:cashew_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:cherry_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:coconut_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:date_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:dragonfruit_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:fig_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:grapefruit_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:kumquat_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:lemon_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:lime_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:mango_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:nectarine_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:nutmeg_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:orange_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:peach_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:pear_sapling"
"alexsmobs:elephant_foodstuffs","croptopia:pecan_sapling"
